Domain,Error Count,Warning Count,Error Details[0],Warning Details[0]
ngss.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nicat.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newsarchives.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nicf.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
nitsep.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newpansari.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nimbus.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
niaziexpress.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nexgenshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nfciet.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nix.pearltours.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nobleprog.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nmu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
novafinance.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
noacss.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nonssl.letout.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
node51.skyhost.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
noblepharma.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nmp.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
novacitypeshawar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ns1.ges.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nokribox.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ns2.ges.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nronlineshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ns3.ges.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ntdc.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
novamarketing.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
novapatti.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ns2.cerebro.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
npcn.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
npcn.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ns1.marksman.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nrcca.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nphp.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
npgp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nvqf.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nvtti.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ntstests.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nxgenlabs.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ntsresults.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
odoo-middleware.dawaai.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ois.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
office.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
occ.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oldmerchants.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ojs.jpma.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
offermart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oihsg.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ogomovies.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oceanofgames.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
olpersmart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onelink.pafla.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onboard-on.oscarpos.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
olympiaindustries.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onic.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oncampus.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
okla.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
omegashoes.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oneapp.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
online.babiesworld.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oneshop.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onlinejrap.neduet.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oneplace.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
online.bisempk.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onetechsys.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onet.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onlineseller.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onlinebookshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
onlinewatches.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
optix.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
orbi.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
opea.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ordinarypakistan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
originnet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
optp.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
origin.continentalbiscuits.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
orpheus.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oscommerce.aksa.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
organicstore.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oshicourier.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oup.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oshi.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
overshopping.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
oneclickshopping.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pabalochistan.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakbrunei.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
packager.learninghub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pacific.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
owaisi.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pak.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakasia.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pafkiet.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakgreen.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakguide.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakistani.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakhome.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakistanintheworld.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakgovtnaukri.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakistanmuslimleague.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakistanlighting.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakhost.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakistanaffairs.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakium.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakistantours.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakmobizone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakistanstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakistandeals.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakmotors.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakmcqs.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paknet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakkjob.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakngos.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paklinkshipping.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakmart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakqatar.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakonlinebill.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paksat.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakposttracking.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakresult.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
palosa.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pakshopping.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paktel.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pap.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paktaxcalculator.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
palpa.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paksoftware.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pansariinn.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paperclip.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pamco.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paperpkads.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pansarionline.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
papswd.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pamh.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
parkviewcity.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
parho.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
partner.fiberish.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pasha.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
panel.ftsol.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
partex.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
patelgroup.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
patex.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pave.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pave.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paxico.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pavegov.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pave.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
patel-hospital.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
payplus.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
paycheck.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pavegov.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
payfast.patel-hospital.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
payment.cfsol.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
payperwear.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pcfms.pndkp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pave.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pcb.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pbteresult.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pcbank.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pcas.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pcboard.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pclab.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pcstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pearl-ims.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
peakpoint.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pectaa.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pentasports.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
penworld.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
peopleai.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pefma.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
peoplesparty.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
peshawarhcatd.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
perfa.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
peshawarhcmb.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
peshawarhighcourt.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pescobill.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pcstore.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pessi.gop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
perfect.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
petroleumclub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pets.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pgmiq.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
petsone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
petsworld.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
petsmall.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pharmalinkcloud.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
petshub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
phs.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
philipsappliances.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pgf.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pfuj.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
petwalay.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
phcip.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pieas.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pgctts.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
phbc.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pearls-store.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
perfumehut.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
phsa.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
physioshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pikashow.com.pk,0,1,,w_ext_subject_key_identifier_missing_sub_cert
pie.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pihms.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pim.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pjia.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pipos.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pimsat-khi.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pinpack.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pinnaclefiber.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pjms.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pizzamax.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
planetx.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pizzaonline.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pkdomain.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
playtech.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
plant.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
plazza.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
playout.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pld.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pmfpunjab.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
plh.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pmdc.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pmyouth.hec.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pndkp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
plhr.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pimc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pmrugb.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pnp.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pmflahore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pnntv.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pmei.edu.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
portal.brightvision.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
polanigt.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pmuhealth.gop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pofwcc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pocketoption.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
perceptron.lums.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
polaris.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
porta.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portal.diagnosticplus.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portal.waylink.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portal2.waylink.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portal.ndma.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portal.stech.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portal.utopia.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pos.mrvapora.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ppaf.org.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
portfolio.oracletech.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
posback.aonestore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
posdemo.opticloud.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
powercement.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
potentialgcf.kmu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ppra.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portqasim.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portal.tuf.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
powerhouse.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
portal.karandaaz.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pppunitsindh.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
premed.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
prdb.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ppscjobz.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
premiumdiagnostics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
premier.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
priceindex.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
preston.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
prime.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
prime.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
production.payplus.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
primeestates.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
production-erp.jackednutrition.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pridesurgical.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
proficientlawyers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
prizebond.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
promaryamnawaz.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
prodapi.cybermart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
prospects.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
profundus.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
protonicnutrition.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
professionals.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
prohost.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
proteinstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
psca.gop.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
psdf.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
propertymanzil.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pseb.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
prowebhosting.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
propertyguide.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
propertywaly.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ptcc.imarat.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pu.edu.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
psc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ptc.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ptp.gop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pugc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pumhs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ptj.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
publicfinance.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qau.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pureone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qardanhasana.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qaed.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qa.tejari.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qa.cybermart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qbit.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pvj.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qr1.finnect.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qasimelectronics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qpg.educators.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qmmb.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qims.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qmc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
pta.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
r-pac.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qmb.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
quettachaiparatha.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qualityflavors.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
radio.kinnaird.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
radiantmedical.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
quiztainment.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rahimiagroup.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
qemti.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rainbowcc.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
quest.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rafielectronics.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
raheel.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
raysmarketing.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rayzetech.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rafappliances.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ramza.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
raregloves.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
redapple.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
reach.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
reckeweg.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rentnride.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
renovate.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
repository.kinnaird.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
renergy.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rentwheels.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
reshamfabrics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
results.pu.edu.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
replica-watches-china.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
reporting.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
respak.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
relaxsit.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
reviewit.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rescue.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
renaissance.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rihs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
rggroup.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
